iter	Logloss
163	0.05884781398
164	0.05871808765
165	0.0584122459
166	0.05810991424
167	0.05789429774
168	0.05773638042
169	0.05766147134
170	0.0573802363
171	0.05727879273
172	0.05711947012
173	0.05695947322
174	0.05681330859
175	0.05660698116
176	0.05643103617
177	0.05626434682
178	0.0561743953
179	0.05606401636
180	0.05589079866
181	0.05575161808
182	0.05559168006
183	0.05551469871
184	0.05534306178
185	0.05518234196
186	0.05498754892
187	0.05488741632
188	0.05474479989
189	0.0544704942
190	0.05421884724
191	0.05405312156
192	0.05383495176
193	0.05371892594
194	0.05361174826
195	0.05348259954
196	0.05335553349
197	0.0531752668
198	0.05310712198
199	0.05282155751
200	0.05267403413
201	0.05255261031
202	0.05234045057
203	0.0522097431
204	0.0520348054
205	0.05193243258
206	0.05173885618
207	0.05162269222
208	0.05144657599
209	0.0513206211
210	0.05110013239
211	0.0508660658
212	0.05077071665
213	0.05065377197
214	0.05048550464
215	0.05028141373
216	0.05011143332
217	0.04995553564
218	0.04988099613
219	0.04973202894
220	0.04961102995
221	0.04943963625
222	0.04939274371
223	0.04927869564
224	0.04917605498
225	0.04901235399
226	0.04884536548
227	0.04869190951
228	0.04858597551
229	0.04835459523
230	0.04825895701
231	0.04810768094
232	0.0480179522
233	0.04791746481
234	0.04772259601
235	0.04763471478
236	0.04750909278
237	0.04729848196
238	0.04724869148
239	0.04715645524
240	0.04704988433
241	0.04697101403
242	0.04685116255
243	0.04673378094
244	0.04654003094
245	0.04637302845
246	0.04631069293
247	0.04615812971
248	0.04604821136
249	0.0459649635
250	0.04589458025
251	0.04565575372
252	0.04553850875
253	0.04528163274
254	0.04502832988
255	0.04488982756
256	0.044713451
257	0.04456048758
258	0.04434954917
259	0.04423619822
260	0.04413781898
261	0.04400757485
262	0.04390721467
263	0.04378158068
264	0.04373013252
265	0.04364464009
266	0.0434614563
267	0.04334787515
268	0.04325097305
269	0.04314217213
270	0.04306904842
271	0.04297333242
272	0.04285956461
273	0.04279186554
274	0.04265271128
275	0.04257581011
276	0.04237342155
277	0.04234260535
278	0.04224859779
279	0.04215939509
280	0.04196109221
281	0.04188822674
282	0.04179224159
283	0.04174059915
284	0.04163047574
285	0.04152944788
286	0.04139533906
287	0.04130261573
288	0.04121597041
289	0.04111759474
290	0.04099113139
291	0.04089641737
292	0.04082628169
293	0.04070843858
294	0.04062855067
295	0.04052684309
296	0.04041455715
297	0.04027558359
298	0.04020914731
299	0.0401054021
300	0.04005237512
301	0.0399719816
302	0.03990013761
303	0.03972155709
304	0.03957908354
305	0.03941022841
306	0.03930748514
307	0.03920421782
308	0.03912393419
309	0.0390433351
310	0.03900556993
311	0.03892046669
312	0.03888146797
313	0.03874796389
314	0.03868695285
315	0.03862906922
316	0.03859562428
317	0.03843409884
318	0.03835940497
319	0.03828296624
320	0.03824152929
321	0.03814838924
322	0.03801646029
323	0.0379262558
324	0.03776535697
325	0.03768668122
326	0.03759896183
327	0.03755731089
328	0.03749451479
329	0.03743363628
330	0.03732516896
331	0.0372269176
332	0.03716310996
333	0.03709057065
334	0.03700972546
335	0.03688216462
336	0.036717253
337	0.03668254842
338	0.03656784736
339	0.03646586393
340	0.03633621706
341	0.03627609546
342	0.03615142285
343	0.03602588037
344	0.03593183544
345	0.03583770679
346	0.03578223543
347	0.03573312609
348	0.03568368257
349	0.03558018107
350	0.03553046573
351	0.03547304927
352	0.03543658452
353	0.03538118397
354	0.03528219801
355	0.03522986085
356	0.0351578962
357	0.03511362361
358	0.03503704751
359	0.03500765515
360	0.03490716525
361	0.03485825807
362	0.03482218509
363	0.03472207634
364	0.03465315595
365	0.03456632183
366	0.03446055367
367	0.03440938546
368	0.03438458186
369	0.03431439452
370	0.03421205702
371	0.03414524248
372	0.03409342863
373	0.03402559708
374	0.0339781875
375	0.03389829378
376	0.03381874913
377	0.03368725197
378	0.03363536135
379	0.0335805271
380	0.03348417786
381	0.03344816036
382	0.03341227813
383	0.03336176788
384	0.03329460659
385	0.0332417913
386	0.03313098095
387	0.03309277061
388	0.03298511673
389	0.03290263884
390	0.03284118743
391	0.03277240712
392	0.03266620353
393	0.03258734245
394	0.03251597539
395	0.03246443224
396	0.03239826514
397	0.0323445606
398	0.03228257047
399	0.03220805737
400	0.03213401857
401	0.03211737374
402	0.03207762269
403	0.03201229273
404	0.03192397502
405	0.03185579149
406	0.03177366238
407	0.03168853673
408	0.03161237011
409	0.03154431418
410	0.03146227789
411	0.03142273888
412	0.03137503305
413	0.03130806914
414	0.03125175405
415	0.03113221006
416	0.03106830164
417	0.03101537553
418	0.03096059347
419	0.03091531416
420	0.03088638096
421	0.03085339745
422	0.03082219865
423	0.03078047474
424	0.03072002694
425	0.03064882996
426	0.03057330107
427	0.03049564958
428	0.030468107
429	0.03035547746
430	0.03019811841
431	0.03005692358
432	0.02998413232
433	0.02993662586
434	0.02989469912
435	0.02984524871
436	0.02979046745
437	0.02972961982
438	0.02962109318
439	0.0295313988
440	0.02944554596
441	0.02931397664
442	0.02922993882
443	0.02917004301
444	0.02913559914
445	0.02908222273
446	0.02904252947
447	0.02899543551
448	0.02895087164
449	0.02888118564
450	0.02882152878
451	0.02878786272
452	0.02872812797
453	0.02866549415
454	0.02860656234
455	0.02854631562
456	0.02851414907
457	0.02837876425
458	0.02834581893
459	0.02828633554
460	0.02825361831
461	0.02821239058
462	0.02818386633
463	0.02815742631
464	0.0281353144
465	0.02803419017
466	0.02793488784
467	0.02785508859
468	0.02779598232
469	0.02776355371
470	0.0277148316
471	0.02766237942
472	0.02760913219
473	0.02755988088
474	0.02754539877
475	0.02750699527
476	0.0274866544
477	0.02745525835
478	0.02741455026
479	0.02735329586
480	0.02729502096
481	0.02724151953
482	0.02718397599
483	0.02714098902
484	0.0270626515
485	0.02699732568
486	0.02695038156
487	0.02691153628
488	0.02687793581
489	0.02682185725
490	0.02676623428
491	0.02671633788
492	0.02669347883
493	0.02665449142
494	0.02660183613
495	0.02655091453
496	0.02651580084
497	0.02648269239
498	0.02642258075
499	0.02637449871
500	0.02635120231
501	0.02629255339
502	0.02626882969
503	0.026183764
504	0.02614745323
505	0.02610689492
506	0.02604144756
507	0.02601321772
508	0.02596518477
509	0.02593880808
510	0.02584559297
511	0.02580645763
512	0.02573741156
513	0.02570291717
514	0.02565651163
515	0.02562614726
516	0.02560889318
517	0.02558920173
518	0.02553464807
519	0.02549851495
520	0.02545350841
521	0.02536721285
522	0.02534370621
523	0.02526933206
524	0.02525123687
525	0.0252004449
526	0.02518166563
527	0.02514807408
528	0.02511308483
529	0.02507265619
530	0.02502829773
531	0.02500324225
532	0.02495894099
533	0.024924519
534	0.02487279394
535	0.02483090247
536	0.02476851605
537	0.02469094647
538	0.02465928654
539	0.02462904446
540	0.0245589006
541	0.02450542621
542	0.02447470001
543	0.02440764614
544	0.02438192679
545	0.0243543393
546	0.02429254897
547	0.0242519995
548	0.02422050368
549	0.02416950286
550	0.02412079613
551	0.02410515923
552	0.02405886989
553	0.02403071204
554	0.02396565683
555	0.02392329272
556	0.02389528066
557	0.0238659759
558	0.02383782811
559	0.02378751762
560	0.02371194428
561	0.02368581246
562	0.0236616558
563	0.023631249
564	0.02357738898
565	0.02353586557
566	0.02348643095
567	0.02344491404
568	0.02339301511
569	0.02334925085
570	0.02329405914
571	0.02327016439
572	0.02325594847
573	0.0231765351
574	0.02315926458
575	0.02312546923
576	0.02310948302
577	0.02307719877
578	0.02302793233
579	0.0229886108
580	0.02295022112
581	0.02292143144
582	0.02289170042
583	0.02285277319
584	0.0227983781
585	0.02276530349
586	0.02271607978
587	0.02264459866
588	0.02261473251
589	0.02255441156
590	0.02252329362
591	0.02247567743
592	0.02241835629
593	0.02239645748
594	0.02235833496
595	0.02233781518
596	0.02231528853
597	0.02228888368
598	0.02227043809
599	0.02225860104
600	0.02224244025
601	0.02218935349
602	0.02215287866
603	0.022121316
604	0.02209596207
605	0.02204095194
606	0.02202547584
607	0.02198757818
608	0.02196761255
609	0.0219251989
610	0.02188997753
611	0.02183246608
612	0.02179036932
613	0.02175996278
614	0.02172207373
615	0.02168867435
616	0.02165538812
617	0.02160860942
618	0.02158693841
619	0.02155836202
620	0.02153980588
621	0.02152300282
622	0.02149113966
623	0.02144409142
624	0.02137865173
625	0.02133727672
626	0.02128289286
627	0.02126581614
628	0.02121879888
629	0.02120160911
630	0.02119002946
631	0.02116271915
632	0.02111950628
633	0.02108661906
634	0.02106787825
635	0.02103734745
636	0.02098927945
637	0.02094536834
638	0.02093778303
639	0.02092705371
640	0.02089260051
641	0.02083109487
642	0.02078031176
643	0.02075310237
644	0.02070809564
645	0.02068208339
646	0.02063626602
647	0.02059478031
648	0.02053194623
649	0.02050209187
650	0.02048077459
651	0.0204564095
652	0.02043251084
653	0.02039589664
654	0.02034704744
655	0.02030830302
656	0.02028270355
657	0.02025561868
658	0.02023388126
659	0.02020882232
660	0.02017990203
661	0.02014528793
662	0.02012966521
663	0.0201095229
664	0.02009274856
665	0.02006413722
666	0.02002955043
667	0.01999241397
668	0.0199758554
669	0.01995916747
670	0.01994091314
671	0.01991317318
672	0.01987705053
673	0.01983111556
674	0.0198067453
675	0.01977290925
676	0.01971555133
677	0.01967724528
678	0.01964235949
679	0.01962950703
680	0.01959847275
681	0.01956967645
682	0.01955024659
683	0.01953674089
684	0.01952438098
685	0.01950453201
686	0.01949166417
687	0.01947810554
688	0.01947810554
689	0.01946100155
690	0.01942027164
691	0.01940484758
692	0.01939874084
693	0.01935449054
694	0.01931988361
695	0.0193045073
696	0.01929044699
697	0.0192430508
698	0.01922213947
699	0.0192059752
700	0.01916263041
701	0.01914220012
702	0.0191247515
703	0.01910706361
704	0.01908178345
705	0.01904429203
706	0.01902980794
707	0.01897340301
708	0.01893889774
709	0.01891360174
710	0.01887903882
711	0.01886566036
712	0.01883173021
713	0.01880049089
714	0.01880039812
715	0.01878885791
716	0.01877107797
717	0.01874919459
718	0.01872663014
719	0.01868574996
720	0.01866140029
721	0.01864932178
722	0.01860088633
723	0.01856902016
724	0.0185169865
725	0.01849415136
726	0.01845952421
727	0.01842662338
728	0.01842144534
729	0.01840580452
730	0.01839265503
731	0.01835052046
732	0.01831789045
733	0.01830726762
734	0.01829239845
735	0.01826992995
736	0.01824062578
737	0.01821606635
738	0.01820749194
739	0.01817955408
740	0.01815918216
741	0.01812830596
742	0.01809332508
743	0.01808910945
744	0.01806691566
745	0.01805472588
746	0.01803941926
747	0.01801223086
748	0.01797768414
749	0.01792615198
750	0.0179113491
751	0.01789673587
752	0.01789671734
753	0.01789669883
754	0.01788831296
755	0.017866888
756	0.01783081943
757	0.0178001856
758	0.01778368549
759	0.01776286755
760	0.01774607549
761	0.01773082927
762	0.01769771401
763	0.01767735554
764	0.01766818757
765	0.01765589485
766	0.01762758257
767	0.01760676712
768	0.01758913857
769	0.01757968674
770	0.01754469279
771	0.01751617986
772	0.01750231267
773	0.01746884167
774	0.01741964653
775	0.01739961069
776	0.01738580952
777	0.01735801363
778	0.01732764446
779	0.01727911251
780	0.01725385204
781	0.0172281713
782	0.01719861241
783	0.01718669832
784	0.01717324809
785	0.01713853458
786	0.01710606411
787	0.01708944182
788	0.0170482191
789	0.01702233625
790	0.01699832542
791	0.01696493664
792	0.01694602754
793	0.01692370742
794	0.01689808958
795	0.01688232133
796	0.01685527958
797	0.01683494239
798	0.01679868981
799	0.01678259161
800	0.01675989111
801	0.01674763377
802	0.01672150334
803	0.01669349039
804	0.01666397459
805	0.01663816562
806	0.01662205467
807	0.01659418275
808	0.0165862168
809	0.01657326915
810	0.01655414272
811	0.01651285786
812	0.01649638889
813	0.01647352297
814	0.01645211364
815	0.01645211364
816	0.01644873246
817	0.01641769548
818	0.01638561523
819	0.01635991018
820	0.0163347434
821	0.01632253876
822	0.0163123892
823	0.01630857386
824	0.0162953701
825	0.01627882393
826	0.01625622832
827	0.01624461365
828	0.01622502082
829	0.01621510555
830	0.01619881124
831	0.01619867485
832	0.01619166996
833	0.01618303899
834	0.01616846596
835	0.01614968621
836	0.01614120412
837	0.0161229563
838	0.01611037019
839	0.01610146196
840	0.01605636634
841	0.01602604007
842	0.01599027384
843	0.01597547479
844	0.01596104368
845	0.01594094972
846	0.01592336961
847	0.01590232111
848	0.01588566845
849	0.01585879286
850	0.01583496129
851	0.01581330527
852	0.01579403147
853	0.01579393476
854	0.01579388654
855	0.01579379031
856	0.01579376632
857	0.01579371838
858	0.01579367052
859	0.01579362274
860	0.01579362274
861	0.01579362274
862	0.01579362274
863	0.01579362274
864	0.01579362274
865	0.01579362274
866	0.01579362274
867	0.01579362274
868	0.01579362274
869	0.01579362274
870	0.01576189732
871	0.0157513418
872	0.01573194466
873	0.01573193308
874	0.01573192151
875	0.01573190994
876	0.01573189837
877	0.01573185214
878	0.0157318406
879	0.01573182906
880	0.01573181753
881	0.015731806
882	0.01573179448
883	0.01573178296
884	0.01573175994
885	0.01573174843
886	0.01573173693
887	0.01573172544
888	0.01573171395
889	0.01573170246
890	0.01573161068
891	0.01573159924
892	0.0157315878
893	0.01573157637
894	0.01573156494
895	0.01573155351
896	0.01573154209
897	0.01573153068
898	0.01573151927
899	0.01573150786
900	0.01573149646
901	0.01573148507
902	0.01573147367
903	0.01573146229
904	0.0157314509
905	0.01573143953
906	0.01573142815
907	0.01573141679
908	0.01573140542
909	0.01573139406
910	0.01573138271
911	0.01573137136
912	0.01573136001
913	0.01573134867
914	0.01573133734
915	0.01573132601
916	0.01573131468
917	0.01573113381
918	0.01573108883
919	0.0157310776
920	0.01573106638
921	0.01573104394
922	0.01573104394
923	0.01571880111
924	0.01569714595
925	0.01567945891
926	0.01564211869
927	0.01562594579
928	0.01562594579
929	0.01561612957
930	0.01560192426
931	0.01558011603
932	0.0155643418
933	0.01554715193
934	0.01551836028
935	0.01549852965
936	0.01547856433
937	0.01546248867
938	0.01544908741
939	0.01542735964
940	0.01542733986
941	0.01541838057
942	0.01539615262
943	0.01538224744
944	0.01536640318
945	0.0153328633
946	0.01531623259
947	0.01529759669
948	0.01527340236
949	0.01523675017
950	0.01522125319
951	0.01520440918
952	0.0151958992
953	0.0151958992
954	0.0151958992
955	0.0151958992
956	0.0151958992
957	0.0151958992
958	0.0151958992
959	0.0151958992
960	0.0151958992
961	0.0151958992
962	0.01519015044
963	0.01516551108
964	0.01515245458
965	0.01512490469
966	0.01511141006
967	0.01509807981
968	0.01509807981
969	0.01506826873
970	0.01506824127
971	0.01506824127
972	0.01505201546
973	0.01501524507
974	0.01498887969
975	0.01496963763
976	0.01494435919
977	0.01493388121
978	0.01491874498
979	0.01490974587
980	0.01486719922
981	0.01485183288
982	0.01483307496
983	0.01482103715
984	0.01482103715
985	0.01480435013
986	0.01478189151
987	0.01476235826
988	0.01473770623
989	0.01472367052
990	0.01470524755
991	0.01469166395
992	0.01467953329
993	0.01466169843
994	0.0146488847
995	0.01461452908
996	0.01459002858
997	0.01457175892
998	0.01457175892
999	0.01455661319
